Year,State,CoC Name,Org Name,Program Name,Program Type,Award Amount
2010,AL,,"Auburn, AL",CDBG,,790875
2010,AL,,"Bessemer, AL",CDBG,,764132
2010,AL,,"Birmingham, AL",CDBG,,7223115
2010,AL,,"Decatur, AL",CDBG,,553169
2010,AL,,"Dothan, AL",CDBG,,583958
2010,AL,,"Florence, AL",CDBG,,449579
2010,AL,,"Gadsden, AL",CDBG,,1258583
2010,AL,,"Hoover, AL",CDBG,,310646
2010,AL,,"Huntsville, AL",CDBG,,1409155
2010,AL,,"Jefferson County, AL",CDBG,,2219874
2010,AL,,"Mobile County, AL",CDBG,,2114102
2010,AL,,"Mobile, AL",CDBG,,3197285
2010,AL,,"Montgomery, AL",CDBG,,2261949
2010,AL,,"Opelika, AL",CDBG,,280096
2010,AL,,"Tuscaloosa, AL",CDBG,,1014889
2010,AR,,Arkansas,CDBG,,20993576
2010,AR,,"Bentonville, AR",CDBG,,206091
2010,AR,,"Conway, AR",CDBG,,459943
2010,AR,,"Fayetteville, AR",CDBG,,704208
2010,AR,,"Fort Smith, AR",CDBG,,899621
2010,AR,,"Hot Springs, AR",CDBG,,427557
2010,AR,,"Jacksonville, AR",CDBG,,295396
2010,AR,,"Jonesboro, AR",CDBG,,602512
2010,AR,,"Little Rock, AR",CDBG,,1802526
2010,AR,,"North Little Rock, AR",CDBG,,827527
2010,AR,,"Pine Bluff, AR",CDBG,,786222
2010,AR,,"Rogers, AR",CDBG,,460629
2010,AR,,"Springdale, AR",CDBG,,567091
2010,AR,,"Texarkana, AR",CDBG,,344093
2010,AR,,"West Memphis, AR",CDBG,,453055
2010,AS,,American Samoa,CDBG,,1121951
2010,AZ,,Arizona,CDBG,,13252771
2010,AZ,,"Avondale, AZ",CDBG,,545396
2010,AZ,,"Chandler, AZ",CDBG,,1521811
2010,AZ,,"Flagstaff, AZ",CDBG,,670179
2010,AZ,,"Gilbert, AZ",CDBG,,776867
2010,AZ,,"Glendale, AZ",CDBG,,2411359
2010,AZ,,"Maricopa County, AZ",CDBG,,2429759
2010,AZ,,"Mesa, AZ",CDBG,,3723107
2010,AZ,,"Peoria, AZ",CDBG,,750532
2010,AZ,,"Phoenix, AZ",CDBG,,18510969
2010,AZ,,"Pima County, AZ",CDBG,,2860697
2010,AZ,,"Prescott, AZ",CDBG,,318883
2010,AZ,,"Scottsdale, AZ",CDBG,,1261676
2010,AZ,,"Surprise, AZ",CDBG,,406873
2010,AZ,,"Tempe, AZ",CDBG,,1750323
2010,AZ,,"Tucson, AZ",CDBG,,6713269
2010,AZ,,"Yuma, AZ",CDBG,,1013563
2010,CA,,"Alameda County, CA",CDBG,,2115396
2010,CA,,"Alameda, CA",CDBG,,1476093
2010,CA,,"Alhambra, CA",CDBG,,1499764
2010,CA,,"Anaheim, CA",CDBG,,5385519
2010,CA,,"Antioch, CA",CDBG,,782891
2010,CA,,"Apple Valley, CA",CDBG,,690825
2010,CA,,"Bakersfield, CA",CDBG,,3634857
2010,CA,,"Baldwin Park, CA",CDBG,,1600420
2010,CA,,"Bellflower, CA",CDBG,,1288887
2010,CA,,"Berkeley, CA",CDBG,,3534592
2010,CA,,"Buena Park, CA",CDBG,,1093720
2010,CA,,"Burbank, CA",CDBG,,1265797
2010,CA,,California,CDBG,,42877288
2010,CA,,"Camarillo, CA",CDBG,,386599
2010,CA,,"Carlsbad, CA",CDBG,,550538
2010,CA,,"Carson, CA",CDBG,,1190528
2010,CA,,"Cerritos, CA",CDBG,,412090
2010,CA,,"Chico, CA",CDBG,,1033992
2010,CA,,"Chino Hills, CA",CDBG,,457012
2010,CA,,"Chino, CA",CDBG,,678911
2010,CA,,"Chula Vista, CA",CDBG,,2167801
2010,CA,,"Citrus Heights, CA",CDBG,,694575
2010,CA,,"Clovis, CA",CDBG,,698853
2010,CA,,"Compton, CA",CDBG,,2244418
2010,CA,,"Concord, CA",CDBG,,1103867
2010,CA,,"Contra Costa County, CA",CDBG,,3736986
2010,CA,,"Corona, CA",CDBG,,1297594
2010,CA,,"Costa Mesa, CA",CDBG,,1473245
2010,CA,,"Cupertino, CA",CDBG,,422719
2010,CA,,"Daly City, CA",CDBG,,1342061
2010,CA,,"Davis, CA",CDBG,,873693
2010,CA,,"Delano, CA",CDBG,,896436
2010,CA,,"Downey, CA",CDBG,,1615728
2010,CA,,"El Cajon, CA",CDBG,,1350153
2010,CA,,"El Centro, CA",CDBG,,726071
2010,CA,,"El Monte, CA",CDBG,,2940117
2010,CA,,"Elk Grove, CA",CDBG,,543178
2010,CA,,"Encinitas, CA",CDBG,,434190
2010,CA,,"Escondido, CA",CDBG,,1874335
2010,CA,,"Fairfield, CA",CDBG,,886723
2010,CA,,"Fontana, CA",CDBG,,2259606
2010,CA,,"Fountain Valley, CA",CDBG,,379662
2010,CA,,"Fremont, CA",CDBG,,1793445
2010,CA,,"Fresno County, CA",CDBG,,4302331
2010,CA,,"Fresno, CA",CDBG,,8256549
2010,CA,,"Fullerton, CA",CDBG,,1633905
2010,CA,,"Garden Grove, CA",CDBG,,2810005
2010,CA,,"Gardena, CA",CDBG,,999737
2010,CA,,"Gilroy, CA",CDBG,,533324
2010,CA,,"Glendale, CA",CDBG,,3562466
2010,CA,,"Glendora, CA",CDBG,,364127
2010,CA,,"Goleta, CA",CDBG,,290540
2010,CA,,"Hanford, CA",CDBG,,585232
2010,CA,,"Hawthorne, CA",CDBG,,1861027
2010,CA,,"Hayward, CA",CDBG,,1852157
2010,CA,,"Hemet, CA",CDBG,,760740
2010,CA,,"Hesperia, CA",CDBG,,798816
2010,CA,,"Huntington Beach, CA",CDBG,,1481423
2010,CA,,"Huntington Park, CA",CDBG,,1736277
2010,CA,,"Indio, CA",CDBG,,1036028
2010,CA,,"Inglewood, CA",CDBG,,2428253
2010,CA,,"Irvine, CA",CDBG,,1448942
2010,CA,,"Kern County, CA",CDBG,,5728036
2010,CA,,"La Habra, CA",CDBG,,878541
2010,CA,,"La Mesa, CA",CDBG,,475913
2010,CA,,"Laguna Niguel, CA",CDBG,,363793
2010,CA,,"Lake Forest, CA",CDBG,,519030
2010,CA,,"Lakewood, CA",CDBG,,783483
2010,CA,,"Lancaster, CA",CDBG,,1503924
2010,CA,,"Livermore, CA",CDBG,,496355
2010,CA,,"Lodi, CA",CDBG,,810608
2010,CA,,"Long Beach, CA",CDBG,,9428516
2010,CA,,"Los Angeles County, CA",CDBG,,32219273
2010,CA,,"Los Angeles, CA",CDBG,,77983283
2010,CA,,"Lynwood, CA",CDBG,,1711362
2010,CA,,"Madera, CA",CDBG,,1050484
2010,CA,,"Marin County, CA",CDBG,,1727272
2010,CA,,"Merced, CA",CDBG,,1357144
2010,CA,,"Milpitas, CA",CDBG,,638938
2010,CA,,"Mission Viejo, CA",CDBG,,530367
2010,CA,,"Modesto, CA",CDBG,,2531823
2010,CA,,"Montebello, CA",CDBG,,1140869
2010,CA,,"Monterey Park, CA",CDBG,,1054622
2010,CA,,"Monterey, CA",CDBG,,299844
2010,CA,,"Moreno Valley, CA",CDBG,,1941611
2010,CA,,"Mountain View, CA",CDBG,,741398
2010,CA,,"Napa, CA",CDBG,,736732
2010,CA,,"National City, CA",CDBG,,1188660
2010,CA,,"Newport Beach, CA",CDBG,,385189
2010,CA,,"Norwalk, CA",CDBG,,1673103
2010,CA,,"Oakland, CA",CDBG,,9109357
2010,CA,,"Oceanside, CA",CDBG,,1960622
2010,CA,,"Ontario, CA",CDBG,,2620045
2010,CA,,"Orange County, CA",CDBG,,4071047
2010,CA,,"Orange, CA",CDBG,,1436090
2010,CA,,"Oxnard, CA",CDBG,,2961698
2010,CA,,"Palm Desert, CA",CDBG,,381857
2010,CA,,"Palm Springs, CA",CDBG,,545809
2010,CA,,"Palmdale, CA",CDBG,,1638564
2010,CA,,"Palo Alto, CA",CDBG,,731566
2010,CA,,"Paradise, CA",CDBG,,239653
2010,CA,,"Paramount, CA",CDBG,,1310450
2010,CA,,"Pasadena, CA",CDBG,,2471427
2010,CA,,"Perris, CA",CDBG,,698423
2010,CA,,"Petaluma, CA",CDBG,,373262
2010,CA,,"Pico Rivera, CA",CDBG,,986124
2010,CA,,"Pittsburg, CA",CDBG,,702835
2010,CA,,"Pleasanton, CA",CDBG,,298922
2010,CA,,"Pomona, CA",CDBG,,3082332
2010,CA,,"Porterville, CA",CDBG,,868099
2010,CA,,"Rancho Cordova, CA",CDBG,,750483
2010,CA,,"Rancho Cucamonga, CA",CDBG,,1103208
2010,CA,,"Rancho Santa Margarita, CA",CDBG,,266827
2010,CA,,"Redding, CA",CDBG,,901175
2010,CA,,"Redlands, CA",CDBG,,614459
2010,CA,,"Redondo Beach, CA",CDBG,,444286
2010,CA,,"Redwood City, CA",CDBG,,783457
2010,CA,,"Rialto, CA",CDBG,,1434917
2010,CA,,"Richmond, CA",CDBG,,1471932
2010,CA,,"Riverside County, CA",CDBG,,9621208
2010,CA,,"Riverside, CA",CDBG,,3637983
2010,CA,,"Rocklin, CA",CDBG,,221470
2010,CA,,"Rosemead, CA",CDBG,,1242049
2010,CA,,"Roseville, CA",CDBG,,562795
2010,CA,,"Sacramento County, CA",CDBG,,6299492
2010,CA,,"Sacramento, CA",CDBG,,6266315
2010,CA,,"Salinas, CA",CDBG,,2664453
2010,CA,,"San Bernardino County, CA",CDBG,,7728583
2010,CA,,"San Bernardino, CA",CDBG,,3891483
2010,CA,,"San Buenaventura, CA",CDBG,,939074
2010,CA,,"San Clemente, CA",CDBG,,430504
2010,CA,,"San Diego County, CA",CDBG,,5076476
2010,CA,,"San Diego, CA",CDBG,,16324437
2010,CA,,"San Francisco, CA",CDBG,,22267380
2010,CA,,"San Joaquin County, CA",CDBG,,3029629
2010,CA,,"San Jose, CA",CDBG,,10896115
2010,CA,,"San Leandro, CA",CDBG,,785872
2010,CA,,"San Luis Obispo County, CA",CDBG,,2263010
2010,CA,,"San Marcos, CA",CDBG,,758901
2010,CA,,"San Mateo County, CA",CDBG,,3070424
2010,CA,,"San Mateo, CA",CDBG,,852430
2010,CA,,"Santa Ana, CA",CDBG,,7451630
2010,CA,,"Santa Barbara County, CA",CDBG,,2183790
2010,CA,,"Santa Barbara, CA",CDBG,,1163606
2010,CA,,"Santa Clara County, CA",CDBG,,1882706
2010,CA,,"Santa Clara, CA",CDBG,,1171363
2010,CA,,"Santa Clarita, CA",CDBG,,1228880
2010,CA,,"Santa Cruz, CA",CDBG,,659462
2010,CA,,"Santa Maria, CA",CDBG,,1376234
2010,CA,,"Santa Monica, CA",CDBG,,1497124
2010,CA,,"Santa Rosa, CA",CDBG,,1359055
2010,CA,,"Santee, CA",CDBG,,342199
2010,CA,,"Seaside, CA",CDBG,,440587
2010,CA,,"Simi Valley, CA",CDBG,,781127
2010,CA,,"Sonoma County, CA",CDBG,,2140335
2010,CA,,"South Gate, CA",CDBG,,2289200
2010,CA,,"South San Francisco, CA",CDBG,,651456
2010,CA,,"Stanislaus County, CA",CDBG,,2691538
2010,CA,,"Stockton, CA",CDBG,,4530095
2010,CA,,"Sunnyvale, CA",CDBG,,1338319
2010,CA,,"Thousand Oaks, CA",CDBG,,729330
2010,CA,,"Torrance, CA",CDBG,,1266898
2010,CA,,"Tulare, CA",CDBG,,772466
2010,CA,,"Turlock, CA",CDBG,,806896
2010,CA,,"Tustin, CA",CDBG,,875521
2010,CA,,"Union City, CA",CDBG,,700308
2010,CA,,"Upland, CA",CDBG,,761101
2010,CA,,"Vacaville, CA",CDBG,,600149
2010,CA,,"Vallejo, CA",CDBG,,1262093
2010,CA,,"Ventura County, CA",CDBG,,2165344
2010,CA,,"Victorville, CA",CDBG,,1009100
2010,CA,,"Visalia, CA",CDBG,,1331190
2010,CA,,"Vista, CA",CDBG,,1281761
2010,CA,,"Walnut Creek, CA",CDBG,,341962
2010,CA,,"Watsonville, CA",CDBG,,927713
2010,CA,,"West Covina, CA",CDBG,,1291603
2010,CA,,"Westminster, CA",CDBG,,1343600
2010,CA,,"Whittier, CA",CDBG,,1018846
2010,CA,,"Woodland, CA",CDBG,,630540
2010,CA,,"Yorba Linda, CA",CDBG,,294551
2010,CA,,"Yuba City, CA",CDBG,,598098
2010,CO,,"Adams County, CO",CDBG,,1617000
2010,CO,,"Arapahoe County, CO",CDBG,,1105765
2010,CO,,"Arvada, CO",CDBG,,552507
2010,CO,,"Aurora, CO",CDBG,,2685601
2010,CO,,"Boulder, CO",CDBG,,1022789
2010,CO,,"Broomfield, CO",CDBG,,243400
2010,CO,,"Centennial, CO",CDBG,,327840
2010,CO,,Colorado,CDBG,,10355150
2010,CO,,"Colorado Springs, CO",CDBG,,2792358
2010,CO,,"Denver, CO",CDBG,,9613417
2010,CO,,"Douglas County, CO",CDBG,,897360
2010,CO,,"El Paso County, CO",CDBG,,1046824
2010,CO,,"Fort Collins, CO",CDBG,,1104431
2010,CO,,"Grand Junction, CO",CDBG,,374550
2010,CO,,"Greeley, CO",CDBG,,944552
2010,CO,,"Jefferson County, CO",CDBG,,1185121
2010,CO,,"Lakewood, CO",CDBG,,983436
2010,CO,,"Longmont, CO",CDBG,,587398
2010,CO,,"Loveland, CO",CDBG,,329838
2010,CO,,"Pueblo, CO",CDBG,,1799904
2010,CO,,"Thornton, CO",CDBG,,602407
2010,CO,,"Westminster, CO",CDBG,,604991
2010,CT,,"Bridgeport, CT",CDBG,,3606679
2010,CT,,"Bristol, CT",CDBG,,682478
2010,CT,,Connecticut,CDBG,,14692943
2010,CT,,"Danbury, CT",CDBG,,678244
2010,CT,,"East Hartford, CT",CDBG,,713341
2010,CT,,"Fairfield, CT",CDBG,,608668
2010,CT,,"Greenwich, CT",CDBG,,1032209
2010,CT,,"Hamden, CT",CDBG,,590888
2010,CT,,"Hartford, CT",CDBG,,4163974
2010,CT,,"Manchester, CT",CDBG,,721222
2010,CT,,"Meriden, CT",CDBG,,1005552
2010,CT,,"Middletown, CT",CDBG,,454428
2010,CT,,"Milford, CT",CDBG,,575015
2010,CT,,"New Britain, CT",CDBG,,2051518
2010,CT,,"New Haven, CT",CDBG,,4012840
2010,CT,,"New London, CT",CDBG,,969083
2010,CT,,"Norwalk, CT",CDBG,,1064849
2010,CT,,"Norwich, CT",CDBG,,1091004
2010,CT,,"Stamford, CT",CDBG,,1263819
2010,CT,,"Stratford, CT",CDBG,,759328
2010,CT,,"Waterbury, CT",CDBG,,2481638
2010,CT,,"West Hartford, CT",CDBG,,1202058
2010,CT,,"West Haven, CT",CDBG,,804944
2010,DC,,"Washington, DC",CDBG,,19636404
2010,DE,,Delaware,CDBG,,2220908
2010,DE,,"Dover, DE",CDBG,,296526
2010,DE,,"New Castle County, DE",CDBG,,2569644
2010,DE,,"Wilmington, DE",CDBG,,2666944
2010,FL,,"Boca Raton, FL",CDBG,,516063
2010,FL,,"Boynton Beach, FL",CDBG,,572725
2010,FL,,"Bradenton, FL",CDBG,,520177
2010,FL,,"Brevard County, FL",CDBG,,1659342
2010,FL,,"Broward County, FL",CDBG,,3965494
2010,FL,,"Cape Coral, FL",CDBG,,758139
2010,FL,,"Clearwater, FL",CDBG,,1004937
2010,FL,,"Cocoa, FL",CDBG,,247195
2010,FL,,"Coconut Creek, FL",CDBG,,306159
2010,FL,,"Collier County, FL",CDBG,,2334943
2010,FL,,"Coral Springs, FL",CDBG,,976606
2010,FL,,"Davie, FL",CDBG,,714358
2010,FL,,"Daytona Beach, FL",CDBG,,886526
2010,FL,,"Deerfield Beach, FL",CDBG,,802018
2010,FL,,"Delray Beach, FL",CDBG,,627402
2010,FL,,"Deltona, FL",CDBG,,543184
2010,FL,,"Escambia County, FL",CDBG,,2260914
2010,FL,,Florida,CDBG,,29565984
2010,FL,,"Fort Lauderdale, FL",CDBG,,2234469
2010,FL,,"Fort Myers, FL",CDBG,,819129
2010,FL,,"Fort Pierce, FL",CDBG,,745751
2010,FL,,"Fort Walton Beach, FL",CDBG,,152772
2010,FL,,"Gainesville, FL",CDBG,,1505805
2010,FL,,"Hialeah, FL",CDBG,,4547992
2010,FL,,"Hillsborough County, FL",CDBG,,6482652
2010,FL,,"Hollywood, FL",CDBG,,1633965
2010,FL,,"Homestead, FL",CDBG,,863322
2010,FL,,"Jacksonville-Duval County, FL",CDBG,,7321434
2010,FL,,"Kissimmee, FL",CDBG,,667010
2010,FL,,"Lake County, FL",CDBG,,1117763
2010,FL,,"Lakeland, FL",CDBG,,841806
2010,FL,,"Largo, FL",CDBG,,504372
2010,FL,,"Lauderhill, FL",CDBG,,1011553
2010,FL,,"Lee County, FL",CDBG,,2335601
2010,FL,,"Manatee County, FL",CDBG,,1669990
2010,FL,,"Marco Island, FL",CDBG,,77375
2010,FL,,"Margate, FL",CDBG,,448311
2010,FL,,"Marion County, FL",CDBG,,1930716
2010,FL,,"Melbourne, FL",CDBG,,605455
2010,FL,,"Miami Beach, FL",CDBG,,1877485
2010,FL,,"Miami Gardens, FL",CDBG,,1516676
2010,FL,,"Miami, FL",CDBG,,8950890
2010,FL,,"Miami-Dade County, FL",CDBG,,19579850
2010,FL,,"Miramar, FL",CDBG,,842506
2010,FL,,"Naples, FL",CDBG,,120434
2010,FL,,"North Miami, FL",CDBG,,1332036
2010,FL,,"Ocala, FL",CDBG,,529609
2010,FL,,"Orange County, FL",CDBG,,6658594
2010,FL,,"Orlando, FL",CDBG,,2444832
2010,FL,,"Osceola County, FL",CDBG,,1284433
2010,FL,,"Palm Bay, FL",CDBG,,672472
2010,FL,,"Palm Beach County, FL",CDBG,,7351246
2010,FL,,"Panama City, FL",CDBG,,447313
2010,FL,,"Pasco County, FL",CDBG,,2843770
2010,FL,,"Pembroke Pines, FL",CDBG,,951210
2010,FL,,"Pensacola, FL",CDBG,,1051861
2010,FL,,"Pinellas County, FL",CDBG,,3221625
2010,FL,,"Plantation, FL",CDBG,,554762
2010,FL,,"Polk County, FL",CDBG,,3211890
2010,FL,,"Pompano Beach, FL",CDBG,,1328377
2010,FL,,"Port Orange, FL",CDBG,,307546
2010,FL,,"Port St. Lucie, FL",CDBG,,758150
2010,FL,,"Punta Gorda, FL",CDBG,,85624
2010,FL,,"Sanford, FL",CDBG,,485388
2010,FL,,"Sarasota County, FL",CDBG,,1528868
2010,FL,,"Sarasota, FL",CDBG,,607958
2010,FL,,"Sebastian, FL",CDBG,,99683
2010,FL,,"Seminole County, FL",CDBG,,2119683
2010,FL,,"St. Petersburg, FL",CDBG,,2395171
2010,FL,,"Sunrise, FL",CDBG,,792341
2010,FL,,"Tallahassee, FL",CDBG,,2090952
2010,FL,,"Tamarac, FL",CDBG,,452940
2010,FL,,"Tampa, FL",CDBG,,4060483
2010,FL,,"Titusville, FL",CDBG,,367412
2010,FL,,"Venice, FL",CDBG,,97872
2010,FL,,"Volusia County, FL",CDBG,,2100315
2010,FL,,"West Palm Beach, FL",CDBG,,1187173
2010,FL,,"Winter Haven, FL",CDBG,,299136
2010,GA,,"Albany, GA",CDBG,,1246436
2010,GA,,"Athens-Clarke County, GA",CDBG,,1594607
2010,GA,,"Atlanta, GA",CDBG,,8393411
2010,GA,,"Augusta-Richmond County, GA",CDBG,,2448329
2010,GA,,"Brunswick, GA",CDBG,,474474
2010,GA,,"Cherokee County, GA",CDBG,,939194
2010,GA,,"Clayton County, GA",CDBG,,2251938
2010,GA,,"Cobb County, GA",CDBG,,3532514
2010,GA,,"Columbus-Muscogee County, GA",CDBG,,1959970
2010,GA,,"Dalton, GA",CDBG,,441488
2010,GA,,"DeKalb County, GA",CDBG,,6221085
2010,GA,,"Fulton County, GA",CDBG,,2183840
2010,GA,,"Gainesville, GA",CDBG,,436290
2010,GA,,Georgia,CDBG,,43644802
2010,GA,,"Gwinnett County, GA",CDBG,,4561860
2010,GA,,"Hinesville, GA",CDBG,,324585
2010,GA,,"Johns Creek, GA",CDBG,,190182
2010,GA,,"Macon-Bibb County, GA",CDBG,,1420921
2010,GA,,"Marietta, GA",CDBG,,753894
2010,GA,,"Rome, GA",CDBG,,560855
2010,GA,,"Roswell, GA",CDBG,,502282
2010,GA,,"Sandy Springs, GA",CDBG,,581336
2010,GA,,"Savannah, GA",CDBG,,2907332
2010,GA,,"Valdosta, GA",CDBG,,647678
2010,GA,,"Warner Robins, GA",CDBG,,500062
2010,GU,,Guam,CDBG,,3050372
2010,HI,,"Hawaii County, HI",CDBG,,2998922
2010,HI,,"Honolulu, HI",CDBG,,10540071
2010,HI,,"Kauai County, HI",CDBG,,880943
2010,HI,,"Maui County, HI",CDBG,,1911932
2010,IA,,"Ames, IA",CDBG,,534545
2010,IA,,"Cedar Falls, IA",CDBG,,335659
2010,IA,,"Cedar Rapids, IA",CDBG,,1401853
2010,IA,,"Council Bluffs, IA",CDBG,,1178320
2010,IA,,"Davenport, IA",CDBG,,1883503
2010,IA,,"Des Moines, IA",CDBG,,4638276
2010,IA,,"Dubuque, IA",CDBG,,1344084
2010,IA,,Iowa,CDBG,,28514788
2010,IA,,"Iowa City, IA",CDBG,,722192
2010,IA,,"Sioux City, IA",CDBG,,2077613
2010,IA,,"Waterloo, IA",CDBG,,1507033
2010,IA,,"West Des Moines, IA",CDBG,,253305
2010,ID,,"Boise, ID",CDBG,,1413433
2010,ID,,"Coeur d'Alene, ID",CDBG,,336475
2010,ID,,Idaho,CDBG,,9418790
2010,ID,,"Idaho Falls, ID",CDBG,,441751
2010,ID,,"Lewiston, ID",CDBG,,290094
2010,ID,,"Meridian, ID",CDBG,,274368
2010,ID,,"Nampa, ID",CDBG,,588403
2010,ID,,"Pocatello, ID",CDBG,,543159
2010,IL,,"Alton, IL",CDBG,,1084049
2010,IL,,"Arlington Heights, IL",CDBG,,307451
2010,IL,,"Aurora, IL",CDBG,,1331911
2010,IL,,"Belleville, IL",CDBG,,797341
2010,IL,,"Berwyn, IL",CDBG,,1498366
2010,IL,,"Bloomington, IL",CDBG,,655193
2010,IL,,"Bolingbrook, IL",CDBG,,343748
2010,IL,,"Champaign, IL",CDBG,,835895
2010,IL,,"Chicago Heights, IL",CDBG,,650268
2010,IL,,"Chicago, IL",CDBG,,90582706
2010,IL,,"Cicero, IL",CDBG,,1576751
2010,IL,,"Cook County, IL",CDBG,,10665762
2010,IL,,"Danville, IL",CDBG,,1058525
2010,IL,,"Decatur, IL",CDBG,,1671814
2010,IL,,"Dekalb, IL",CDBG,,450851
2010,IL,,"Des Plaines, IL",CDBG,,361100
2010,IL,,"Downers Grove, IL",CDBG,,237882
2010,IL,,"DuPage County, IL",CDBG,,3770277
2010,IL,,"East St. Louis, IL",CDBG,,1972107
2010,IL,,"Elgin, IL",CDBG,,921182
2010,IL,,"Evanston, IL",CDBG,,2095180
2010,IL,,"Granite City, IL",CDBG,,854248
2010,IL,,"Hoffman Estates, IL",CDBG,,327334
2010,IL,,Illinois,CDBG,,35094106
2010,IL,,"Joliet, IL",CDBG,,1005986
2010,IL,,"Kane County, IL",CDBG,,1294877
2010,IL,,"Kankakee, IL",CDBG,,648650
2010,IL,,"Lake County, IL",CDBG,,2765445
2010,IL,,"Madison County, IL",CDBG,,1496944
2010,IL,,"McHenry County, IL",CDBG,,1045438
2010,IL,,"Moline, IL",CDBG,,975851
2010,IL,,"Mount Prospect, IL",CDBG,,391839
2010,IL,,"Naperville, IL",CDBG,,521538
2010,IL,,"Normal, IL",CDBG,,442065
2010,IL,,"North Chicago, IL",CDBG,,328296
2010,IL,,"Oak Lawn, IL",CDBG,,297430
2010,IL,,"Oak Park, IL",CDBG,,1946130
2010,IL,,"Palatine Village, IL",CDBG,,443851
2010,IL,,"Pekin, IL",CDBG,,462362
2010,IL,,"Peoria, IL",CDBG,,2097537
2010,IL,,"Rantoul, IL",CDBG,,397884
2010,IL,,"Rock Island, IL",CDBG,,1265462
2010,IL,,"Rockford, IL",CDBG,,2284581
2010,IL,,"Schaumburg Village, IL",CDBG,,371576
2010,IL,,"Skokie, IL",CDBG,,554961
2010,IL,,"Springfield, IL",CDBG,,1387939
2010,IL,,"St. Clair County, IL",CDBG,,1570910
2010,IL,,"Urbana, IL",CDBG,,505007
2010,IL,,"Waukegan, IL",CDBG,,1141337
2010,IL,,"Wheaton, IL",CDBG,,252644
2010,IL,,"Will County, IL",CDBG,,1596373
2010,IN,,"Anderson, IN",CDBG,,1035722
2010,IN,,"Bloomington, IN",CDBG,,913802
2010,IN,,"Carmel, IN",CDBG,,212410
2010,IN,,"Columbus, IN",CDBG,,318199
2010,IN,,"East Chicago, IN",CDBG,,1478136
2010,IN,,"Elkhart, IN",CDBG,,817230
2010,IN,,"Evansville, IN",CDBG,,3213713
2010,IN,,"Fort Wayne, IN",CDBG,,2306235
2010,IN,,"Gary, IN",CDBG,,3965306
2010,IN,,"Goshen, IN",CDBG,,300826
2010,IN,,"Hamilton County, IN",CDBG,,685864
2010,IN,,"Hammond, IN",CDBG,,2525940
2010,IN,,Indiana,CDBG,,34059120
2010,IN,,"Indianapolis, IN",CDBG,,10429386
2010,IN,,"Kokomo, IN",CDBG,,1084792
2010,IN,,"La Porte, IN",CDBG,,541863
2010,IN,,"Lafayette, IN",CDBG,,702716
2010,IN,,"Lake County, IN",CDBG,,1447735
2010,IN,,"Michigan City, IN",CDBG,,781341
2010,IN,,"Mishawaka, IN",CDBG,,593794
2010,IN,,"Muncie, IN",CDBG,,1573841
2010,IN,,"New Albany, IN",CDBG,,791394
2010,IN,,"South Bend, IN",CDBG,,3055831
2010,IN,,"Terre Haute, IN",CDBG,,1968242
2010,IN,,"West Lafayette, IN",CDBG,,477115
2010,KS,,"Johnson County, KS",CDBG,,1275747
2010,KS,,Kansas,CDBG,,18261045
2010,KS,,"Kansas City, KS",CDBG,,2698531
2010,KS,,"Lawrence, KS",CDBG,,873534
2010,KS,,"Leavenworth, KS",CDBG,,390422
2010,KS,,"Manhattan, KS",CDBG,,565734
2010,KS,,"Overland Park, KS",CDBG,,705790
2010,KS,,"Shawnee, KS",CDBG,,248832
2010,KS,,"Topeka, KS",CDBG,,2159939
2010,KS,,"Wichita, KS",CDBG,,3084879
2010,KY,,"Ashland, KY",CDBG,,746634
2010,KY,,"Bowling Green, KY",CDBG,,610765
2010,KY,,"Covington, KY",CDBG,,1786407
2010,KY,,"Elizabethtown, KY",CDBG,,172458
2010,KY,,"Henderson, KY",CDBG,,275017
2010,KY,,"Hopkinsville, KY",CDBG,,313015
2010,KY,,Kentucky,CDBG,,29720742
2010,KY,,"Lexington-Fayette County, KY",CDBG,,2278561
2010,KY,,"Louisville-Jefferson County, KY",CDBG,,12915486
2010,KY,,"Owensboro, KY",CDBG,,588736
2010,LA,,"Alexandria, LA",CDBG,,719375
2010,LA,,"Baton Rouge, LA",CDBG,,4552963
2010,LA,,"Bossier City, LA",CDBG,,572494
2010,LA,,"Houma-Terrebonne, LA",CDBG,,1331232
2010,LA,,"Jefferson Parish, LA",CDBG,,3888100
2010,LA,,"Kenner, LA",CDBG,,724474
2010,LA,,"Lafayette, LA",CDBG,,1769651
2010,LA,,"Lake Charles, LA",CDBG,,936022
2010,LA,,Louisiana,CDBG,,30533587
2010,LA,,"Monroe, LA",CDBG,,944339
2010,LA,,"New Orleans, LA",CDBG,,18135063
2010,LA,,"Shreveport, LA",CDBG,,2816938
2010,LA,,"Slidell, LA",CDBG,,213942
2010,LA,,"St. Tammany Parish, LA",CDBG,,1189081
2010,LA,,"Thibodaux, LA",CDBG,,236461
2010,MA,,"Arlington, MA",CDBG,,1413536
2010,MA,,"Attleboro, MA",CDBG,,507247
2010,MA,,"Barnstable, MA",CDBG,,381584
2010,MA,,"Boston, MA",CDBG,,21272449
2010,MA,,"Brockton, MA",CDBG,,1656407
2010,MA,,"Brookline, MA",CDBG,,1777234
2010,MA,,"Cambridge, MA",CDBG,,3387835
2010,MA,,"Chicopee, MA",CDBG,,1402374
2010,MA,,"Fall River, MA",CDBG,,3274445
